sample_id,timestamp,prompt,prompt_chars,prompt_token_est,model_path,exe_path,max_new_tokens,status,ttft,tpot,e2e,output_chars,output_token_est,return_code,cmd_str,answer,error,true_label,pred_label
0024,2026-03-25T19:58:36,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：任命韦六十二为供应链副总监，但供应链总监已由他人兼任。",77,76,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.409320831298828,0.0069474910314266496,3.8543989658355713,585,208,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpo0io8kze.txt,"证书文本：任命韦六十二为供应链副总监，但供应链总监已由他人兼任。

[Start thinking]

我需要判断这个任命证书文本是否符合中文表达逻辑。

让我分析一下文本内容：
1. ""任命韦六十二为供应链副总监"" - 这是正常的任命表述，韦六十二担任供应链副总监
2. ""但供应链总监已由他人兼任"" - 这是一个转折关系，说明当前供应链llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 345.0 t/s | Generation: 54.5 t/s ]",,False,False
0025,2026-03-25T19:58:40,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任魏二十二为首席数据官，但公司没有数据部门。",73,72,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.3401997089385986,0.007817822601158582,3.8334038257598877,569,191,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpkuywuq0g.txt,"证书文本：聘任魏二十二为首席数据官，但公司没有数据部门。

[Start thinking]

让我分析这个任命证书文本的逻辑问题：

1. 文本内容：聘任魏二十二为首席数据官
2. 背景信息：公司没有数据部门

逻辑矛盾分析：
- 如果公司有数据部门，那么聘任魏二十二为首席数据官是合理且正确的
- 但文本llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 332.3 t/s | Generation: 52.9 t/s ]",,False,True
0026,2026-03-25T19:58:44,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任云五十三为首席信息官，管理信息系统。",70,69,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.4658730030059814,0.008714895499380012,4.121703147888184,567,190,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmp67kd16ym.txt,"证书文本：聘任云五十三为首席信息官，管理信息系统。

[Start thinking]

我需要判断任命证书文本是否符合中文表达逻辑。

让我分析文本内容：
1. ""聘任云五十三"" - 任命某人为云五十三（这是合理的任命对象，数字通常作为姓名前缀）
2. ""为首席信息官"" - 任命为首席信息官（这是一个llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 232.9 t/s | Generation: 47.7 t/s ]",,True,True
0027,2026-03-25T19:58:48,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：任命韦六十二为供应链副总监。",64,63,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.379671096801758,0.008866176009178162,3.9401180744171143,554,176,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpv8qccm9t.txt,"证书文本：任命韦六十二为供应链副总监。

[Start thinking]

让我分析这个任命证书文本：

1. 文本内容：""任命韦六十二为供应链副总监""

2. 中文表达逻辑分析：
- 中文公文中，任命（任命）作为主谓结构，后面是补语表示授予的职位
- ""为..."" 结构表示llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 317.3 t/s | Generation: 50.7 t/s ]",,True,False
0028,2026-03-25T19:58:52,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经公司战略委员会决定，聘任张三十六为创新业务部负责人。",77,76,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.265716075897217,0.007333953380584717,3.73250675201416,576,200,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmp866o3rv2.txt,"证书文本：经公司战略委员会决定，聘任张三十六为创新业务部负责人。

[Start thinking]

让我分析这个任命证书文本的中文表达逻辑：

1. 原文：「经公司战略委员会决定，聘任张三十六为创新业务部负责人。」

中文表达分析：
- ""经...""表示经过/根据...的表述，符合正式文书的语序规范
- ""聘任""表示llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 309.7 t/s | Generation: 53.7 t/s ]",,True,False
0029,2026-03-25T19:58:56,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：任命卫二十五为华中区域总经理，自2025年4月1日起生效。",79,75,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.478428363800049,0.007913675464567591,3.926630973815918,577,183,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpdlczc3p7.txt,"证书文本：任命卫二十五为华中区域总经理，自2025年4月1日起生效。

[Start thinking]

让我分析这个任命证书的文本逻辑：

1. 职务名称：""华中区域总经理""
   - 这是一个合理的商业职务名称，表示在华中区域负责管理
   - 符合企业任命逻辑

2. 时间：""2025年4月1日起生效""
   - llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 288.9 t/s | Generation: 54.8 t/s ]",,True,True
0030,2026-03-25T19:59:00,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任鲁六十一为生产副厂长，但生产厂长已兼任副厂长。",75,74,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.35736346244812,0.007447269773974861,3.802133798599243,567,194,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpel4bkvbe.txt,"证书文本：聘任鲁六十一为生产副厂长，但生产厂长已兼任副厂长。

[Start thinking]

1. 首先，我需要理解任命证书文本的内容：“聘任鲁六十一为生产副厂长，但生产厂长已兼任副厂长。”

2. 分析其中的逻辑关系：
- 第一句话：“聘任鲁六十一为生产副厂长”——这是任命行为，确定鲁六十一担任llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 308.3 t/s | Generation: 54.3 t/s ]",,False,False
0031,2026-03-25T19:59:03,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：兹任命郝八十为行政主管。",62,61,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.42441987991333,0.008417261379391121,3.931109666824341,555,179,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpx9wtbcc3.txt,"证书文本：兹任命郝八十为行政主管。

[Start thinking]

让我分析一下这个任命证书的中文表达逻辑：

1. 文字内容：""兹任命郝八十为行政主管""
2. 中文表达逻辑分析：
- ""兹""：表示“因此”、“鉴于”，是公文中的常见开头语，表示陈述背景或理由
- ""任命""：llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 286.7 t/s | Generation: 55.4 t/s ]",,True,False
0032,2026-03-25T19:59:07,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任花六十五为产品运营总监。",64,63,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.385174036026001,0.008515550203972462,4.011644124984741,562,191,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmp7m_uibhz.txt,"证书文本：聘任花六十五为产品运营总监。

[Start thinking]

我需要判断“聘任花六十五为产品运营总监”这个任命证书文本是否符合中文表达逻辑。

让我分析这个任命：
1. 首先看“花六十五”这个名字，这应该是一个人的姓名，但作为普通人名，作为“花六十五”作为产品运营总监，这在常规llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 318.8 t/s | Generation: 47.4 t/s ]",,True,False
0033,2026-03-25T19:59:11,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任花六十五为产品运营总监，但产品尚未上线。",72,71,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.5117368698120117,0.008493829417873073,4.08309531211853,569,185,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmp6cw8_o_k.txt,"证书文本：聘任花六十五为产品运营总监，但产品尚未上线。

[Start thinking]

我需要分析这个任命证书文本是否符合中文表达逻辑。

让我逐步分析：
1. 首先，查看文本内容：""聘任花六十五为产品运营总监，但产品尚未上线""

2. 检查第一部分：任命内容
   - 身份：花六十五
   - 职位llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 332.4 t/s | Generation: 50.3 t/s ]",,False,False
0034,2026-03-25T19:59:15,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经总经理提名，聘任邹四十七为副总经理，但邹四十七已被免职。",79,78,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.401432752609253,0.0075159595937145,3.874560832977295,572,196,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpkzlko9lu.txt,"证书文本：经总经理提名，聘任邹四十七为副总经理，但邹四十七已被免职。

[Start thinking]

让我分析这个任命证书文本的中文表达逻辑：

1. 第一句提到""经总经理提名""，这是任命流程中的常规表述，表示提名过程。

2. 接着说""聘任邹四十七为副总经理""，这是正式任命行为。

3. 关键部分是""但邹llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 316.3 t/s | Generation: 56.3 t/s ]",,False,False
